price,quantity,type,timestamp
39075000,0.0412,0,04/28 19:45:51
39074000,0.0957,0,04/28 19:45:51
39090000,0.0888,1,04/28 19:45:51
39091000,0.062,1,04/28 19:45:51
39093000,0.08055113,1,04/28 19:45:51
39095000,0.1774,1,04/28 19:45:51
39097000,1.3491,1,04/28 19:45:51
39082000,0.0237,0,04/28 19:45:52
39077000,0.0903,0,04/28 19:45:52
39076000,0.0079,0,04/28 19:45:52
39075000,0.0412,0,04/28 19:45:52
39074000,0.0957,0,04/28 19:45:52
39090000,0.0888,1,04/28 19:45:52
39091000,0.062,1,04/28 19:45:52
39093000,0.08055113,1,04/28 19:45:52
39095000,0.1774,1,04/28 19:45:52
39097000,1.3491,1,04/28 19:45:52
39082000,0.0237,0,04/28 19:45:53
39077000,0.0903,0,04/28 19:45:53
39076000,0.0953,0,04/28 19:45:53
39075000,0.0412,0,04/28 19:45:53
39074000,0.0957,0,04/28 19:45:53
39090000,0.0683,1,04/28 19:45:53
39091000,0.062,1,04/28 19:45:53
39093000,0.08055113,1,04/28 19:45:53
39095000,0.1774,1,04/28 19:45:53
39096000,0.0081,1,04/28 19:45:53
39082000,0.0237,0,04/28 19:45:55
39077000,0.0903,0,04/28 19:45:55
39076000,0.0953,0,04/28 19:45:55
39075000,0.0412,0,04/28 19:45:55
39074000,0.0957,0,04/28 19:45:55
39090000,0.0683,1,04/28 19:45:55
39091000,0.062,1,04/28 19:45:55
39093000,0.08055113,1,04/28 19:45:55
39095000,0.1774,1,04/28 19:45:55
39096000,0.0081,1,04/28 19:45:55
39082000,0.0237,0,04/28 19:45:56
39077000,0.0903,0,04/28 19:45:56
39076000,0.0953,0,04/28 19:45:56
39075000,0.0412,0,04/28 19:45:56
39074000,0.0957,0,04/28 19:45:56
39086000,0.0226,1,04/28 19:45:56
39090000,0.0683,1,04/28 19:45:56
39091000,0.062,1,04/28 19:45:56
39093000,0.08055113,1,04/28 19:45:56
39095000,0.1774,1,04/28 19:45:56
39082000,0.0237,0,04/28 19:45:57
39077000,0.0903,0,04/28 19:45:57
39076000,0.0874,0,04/28 19:45:57
39075000,0.0412,0,04/28 19:45:57
39074000,0.0957,0,04/28 19:45:57
39086000,0.0226,1,04/28 19:45:57
39090000,0.0683,1,04/28 19:45:57
39091000,0.062,1,04/28 19:45:57
39093000,0.08055113,1,04/28 19:45:57
39095000,0.1774,1,04/28 19:45:57
39082000,0.0237,0,04/28 19:45:58
39077000,0.0903,0,04/28 19:45:58
39076000,0.0874,0,04/28 19:45:58
39075000,0.0412,0,04/28 19:45:58
39074000,0.0957,0,04/28 19:45:58
39086000,0.0226,1,04/28 19:45:58
39090000,0.0683,1,04/28 19:45:58
39091000,0.062,1,04/28 19:45:58
39093000,0.08055113,1,04/28 19:45:58
39095000,0.1774,1,04/28 19:45:58
39082000,0.0237,0,04/28 19:45:59
39077000,0.0903,0,04/28 19:45:59
39076000,0.0874,0,04/28 19:45:59
39075000,0.0412,0,04/28 19:45:59
39074000,0.0957,0,04/28 19:45:59
39086000,0.0226,1,04/28 19:45:59
39090000,0.0683,1,04/28 19:45:59
39091000,0.062,1,04/28 19:45:59
39093000,0.08055113,1,04/28 19:45:59
39095000,0.1774,1,04/28 19:45:59
39082000,0.0237,0,04/28 19:46:01
39077000,0.0903,0,04/28 19:46:01
39074000,0.0957,0,04/28 19:46:01
39072000,0.132,0,04/28 19:46:01
39071000,0.1332,0,04/28 19:46:01
39086000,0.00983958,1,04/28 19:46:01
39090000,0.158,1,04/28 19:46:01
39091000,0.062,1,04/28 19:46:01
39092000,0.0382,1,04/28 19:46:01
39093000,0.08055113,1,04/28 19:46:01
39082000,0.0237,0,04/28 19:46:02
39077000,0.0903,0,04/28 19:46:02
39074000,0.0957,0,04/28 19:46:02
39072000,0.07,0,04/28 19:46:02
39071000,0.1332,0,04/28 19:46:02
39084000,0.0894,1,04/28 19:46:02
39086000,0.07393958,1,04/28 19:46:02
39087000,0.093,1,04/28 19:46:02
39089000,0.1248,1,04/28 19:46:02
39090000,0.2045,1,04/28 19:46:02
39082000,0.0237,0,04/28 19:46:03
39077000,0.0903,0,04/28 19:46:03
39074000,0.0957,0,04/28 19:46:03
39072000,0.07,0,04/28 19:46:03
39071000,0.1332,0,04/28 19:46:03
39084000,0.0894,1,04/28 19:46:03
39086000,0.07393958,1,04/28 19:46:03
39087000,0.0849,1,04/28 19:46:03
39089000,0.0749,1,04/28 19:46:03
39090000,0.2045,1,04/28 19:46:03
39070000,0.0701,0,04/28 19:46:05
39067000,0.031,0,04/28 19:46:05
39066000,0.1766,0,04/28 19:46:05
39064000,0.1232,0,04/28 19:46:05
39063000,0.1576,0,04/28 19:46:05
39072000,0.07,1,04/28 19:46:05
39080000,0.5176,1,04/28 19:46:05
39083000,0.1441,1,04/28 19:46:05
39084000,0.0894,1,04/28 19:46:05
39085000,0.0925,1,04/28 19:46:05
39070000,0.0001,0,04/28 19:46:06
39067000,0.031,0,04/28 19:46:06
39066000,0.1116,0,04/28 19:46:06
39065000,0.1352,0,04/28 19:46:06
39064000,0.1232,0,04/28 19:46:06
39079000,0.0442,1,04/28 19:46:06
39080000,0.4318,1,04/28 19:46:06
39084000,0.0894,1,04/28 19:46:06
39086000,0.01873958,1,04/28 19:46:06
39087000,0.0849,1,04/28 19:46:06
39070000,0.0001,0,04/28 19:46:07
39067000,0.031,0,04/28 19:46:07
39066000,0.1116,0,04/28 19:46:07
39065000,0.1352,0,04/28 19:46:07
39064000,0.1232,0,04/28 19:46:07
39079000,0.0442,1,04/28 19:46:07
39080000,0.4318,1,04/28 19:46:07
39084000,0.0894,1,04/28 19:46:07
39086000,0.01873958,1,04/28 19:46:07
39087000,0.0849,1,04/28 19:46:07
39070000,0.0001,0,04/28 19:46:08
39067000,0.031,0,04/28 19:46:08
39066000,0.1116,0,04/28 19:46:08
39065000,0.1352,0,04/28 19:46:08
39064000,0.1232,0,04/28 19:46:08
39079000,0.0442,1,04/28 19:46:08
39080000,0.4318,1,04/28 19:46:08
39086000,0.01873958,1,04/28 19:46:08
39087000,0.0849,1,04/28 19:46:08
39089000,0.0351,1,04/28 19:46:08
39070000,0.0001,0,04/28 19:46:10
39067000,0.031,0,04/28 19:46:10
39066000,0.1997,0,04/28 19:46:10
39065000,0.1352,0,04/28 19:46:10
39064000,0.1232,0,04/28 19:46:10
39079000,0.0442,1,04/28 19:46:10
39080000,0.1135,1,04/28 19:46:10
39085000,0.0385,1,04/28 19:46:10
39086000,0.01873958,1,04/28 19:46:10
39087000,0.0849,1,04/28 19:46:10
39081000,0.0187,0,04/28 19:46:11
39072000,0.0087,0,04/28 19:46:11
39071000,0.049,0,04/28 19:46:11
39070000,0.1528,0,04/28 19:46:11
39067000,0.031,0,04/28 19:46:11
39086000,0.05353958,1,04/28 19:46:11
39087000,0.061,1,04/28 19:46:11
39089000,0.1204,1,04/28 19:46:11
39090000,0.0683,1,04/28 19:46:11
39092000,0.0554,1,04/28 19:46:11
39081000,0.0187,0,04/28 19:46:12
39073000,0.1492,0,04/28 19:46:12
39072000,0.0087,0,04/28 19:46:12
39071000,0.049,0,04/28 19:46:12
39070000,0.2102,0,04/28 19:46:12
39086000,0.00983958,1,04/28 19:46:12
39087000,0.0204,1,04/28 19:46:12
39089000,0.0351,1,04/28 19:46:12
39090000,0.0683,1,04/28 19:46:12
39092000,0.0554,1,04/28 19:46:12
39083000,0.009,0,04/28 19:46:13
39081000,0.0187,0,04/28 19:46:13
39073000,0.1949,0,04/28 19:46:13
39072000,0.0087,0,04/28 19:46:13
39071000,0.049,0,04/28 19:46:13
39087000,0.00723958,1,04/28 19:46:13
39089000,0.0351,1,04/28 19:46:13
39090000,0.0683,1,04/28 19:46:13
39092000,0.0554,1,04/28 19:46:13
39095000,0.0946,1,04/28 19:46:13
39091000,0.0383,0,04/28 19:46:15
39090000,0.0048,0,04/28 19:46:15
39087000,0.0893,0,04/28 19:46:15
39086000,0.0624,0,04/28 19:46:15
39085000,0.1299,0,04/28 19:46:15
39097000,1.261,1,04/28 19:46:15
39099000,0.0307,1,04/28 19:46:15
39101000,0.1453,1,04/28 19:46:15
39102000,0.0631,1,04/28 19:46:15
39105000,0.0524,1,04/28 19:46:15
39090000,0.0048,0,04/28 19:46:16
39087000,0.0508,0,04/28 19:46:16
39086000,0.0624,0,04/28 19:46:16
39085000,0.1299,0,04/28 19:46:16
39084000,0.0053,0,04/28 19:46:16
39097000,1.261,1,04/28 19:46:16
39099000,0.0307,1,04/28 19:46:16
39101000,0.1453,1,04/28 19:46:16
39102000,0.0631,1,04/28 19:46:16
39105000,0.0524,1,04/28 19:46:16
39087000,0.091,0,04/28 19:46:17
39086000,0.0624,0,04/28 19:46:17
39085000,0.1299,0,04/28 19:46:17
39084000,0.0053,0,04/28 19:46:17
39083000,0.0321,0,04/28 19:46:17
39097000,1.261,1,04/28 19:46:17
39099000,0.0307,1,04/28 19:46:17
39101000,0.1453,1,04/28 19:46:17
39102000,0.0631,1,04/28 19:46:17
39105000,0.0524,1,04/28 19:46:17
39087000,0.0508,0,04/28 19:46:18
39086000,0.0624,0,04/28 19:46:18
39085000,0.0412,0,04/28 19:46:18
39084000,0.0053,0,04/28 19:46:18
39083000,0.0321,0,04/28 19:46:18
39097000,1.261,1,04/28 19:46:18
39099000,0.0307,1,04/28 19:46:18
39101000,0.1453,1,04/28 19:46:18
39102000,0.0631,1,04/28 19:46:18
39105000,0.0524,1,04/28 19:46:18
39085000,0.0412,0,04/28 19:46:20
39084000,0.0053,0,04/28 19:46:20
39083000,0.0321,0,04/28 19:46:20
39082000,0.0846,0,04/28 19:46:20
39081000,0.0652,0,04/28 19:46:20
39097000,1.261,1,04/28 19:46:20
39098000,0.0652,1,04/28 19:46:20
39099000,0.1172,1,04/28 19:46:20
39101000,0.1453,1,04/28 19:46:20
39104000,0.0408,1,04/28 19:46:20
39085000,0.0412,0,04/28 19:46:21
39084000,0.0053,0,04/28 19:46:21
39083000,0.0321,0,04/28 19:46:21
39082000,0.0846,0,04/28 19:46:21
39081000,0.0652,0,04/28 19:46:21
39097000,1.261,1,04/28 19:46:21
39098000,0.0652,1,04/28 19:46:21
39099000,0.1172,1,04/28 19:46:21
39101000,0.1453,1,04/28 19:46:21
39104000,0.0408,1,04/28 19:46:21
39085000,0.0412,0,04/28 19:46:22
39084000,0.0053,0,04/28 19:46:22
39083000,0.0321,0,04/28 19:46:22
39082000,0.0846,0,04/28 19:46:22
39081000,0.0652,0,04/28 19:46:22
39097000,1.261,1,04/28 19:46:22
39098000,0.0652,1,04/28 19:46:22
39099000,0.1172,1,04/28 19:46:22
39101000,0.1453,1,04/28 19:46:22
39104000,0.0408,1,04/28 19:46:22
39085000,0.0412,0,04/28 19:46:24
39084000,0.0053,0,04/28 19:46:24
39083000,0.0321,0,04/28 19:46:24
39082000,0.0846,0,04/28 19:46:24
39081000,0.0652,0,04/28 19:46:24
39097000,1.3022,1,04/28 19:46:24
39098000,0.0652,1,04/28 19:46:24
39099000,0.1172,1,04/28 19:46:24
39101000,0.1453,1,04/28 19:46:24
39104000,0.0408,1,04/28 19:46:24
39085000,0.0412,0,04/28 19:46:25
39084000,0.0053,0,04/28 19:46:25
39083000,0.0321,0,04/28 19:46:25
39082000,0.0846,0,04/28 19:46:25
39081000,0.0652,0,04/28 19:46:25
39097000,1.3022,1,04/28 19:46:25
39098000,0.0652,1,04/28 19:46:25
39099000,0.1172,1,04/28 19:46:25
39101000,0.1453,1,04/28 19:46:25
39104000,0.0408,1,04/28 19:46:25
39085000,0.0412,0,04/28 19:46:26
39084000,0.0053,0,04/28 19:46:26
39083000,0.0321,0,04/28 19:46:26
39082000,0.0846,0,04/28 19:46:26
39081000,0.0652,0,04/28 19:46:26
39097000,0.0412,1,04/28 19:46:26
39098000,0.0652,1,04/28 19:46:26
39099000,0.1172,1,04/28 19:46:26
39101000,0.1453,1,04/28 19:46:26
39103000,1.261,1,04/28 19:46:26
39085000,0.0412,0,04/28 19:46:27
39084000,0.0053,0,04/28 19:46:27
39083000,0.0321,0,04/28 19:46:27
39082000,0.0846,0,04/28 19:46:27
39081000,0.0652,0,04/28 19:46:27
39097000,0.0412,1,04/28 19:46:27
39098000,0.0652,1,04/28 19:46:27
39099000,0.1172,1,04/28 19:46:27
39101000,0.1453,1,04/28 19:46:27
39103000,1.261,1,04/28 19:46:27
39085000,0.0412,0,04/28 19:46:29
39084000,0.0053,0,04/28 19:46:29
39083000,0.0321,0,04/28 19:46:29
39082000,0.0846,0,04/28 19:46:29
39081000,0.0652,0,04/28 19:46:29
39097000,0.0412,1,04/28 19:46:29
39098000,0.0652,1,04/28 19:46:29
39099000,0.1172,1,04/28 19:46:29
39101000,0.1453,1,04/28 19:46:29
39103000,1.261,1,04/28 19:46:29
39085000,0.0412,0,04/28 19:46:30
39084000,0.0053,0,04/28 19:46:30
39083000,0.0321,0,04/28 19:46:30
39081000,0.0652,0,04/28 19:46:30
39079000,0.0572,0,04/28 19:46:30
39096000,0.0899,1,04/28 19:46:30
39097000,0.0412,1,04/28 19:46:30
39098000,0.0652,1,04/28 19:46:30
39099000,0.1172,1,04/28 19:46:30
39101000,0.1453,1,04/28 19:46:30
39085000,0.0412,0,04/28 19:46:31
39084000,0.0053,0,04/28 19:46:31
39083000,0.0321,0,04/28 19:46:31
39082000,0.0846,0,04/28 19:46:31
39081000,0.0652,0,04/28 19:46:31
39097000,0.0412,1,04/28 19:46:31
39098000,0.0652,1,04/28 19:46:31
39099000,0.1172,1,04/28 19:46:31
39101000,0.1453,1,04/28 19:46:31
39103000,1.261,1,04/28 19:46:31
39085000,0.0412,0,04/28 19:46:32
39084000,0.0053,0,04/28 19:46:32
39083000,0.0321,0,04/28 19:46:32
39081000,0.0652,0,04/28 19:46:32
39079000,0.0572,0,04/28 19:46:32
39096000,0.0899,1,04/28 19:46:32
39097000,0.0412,1,04/28 19:46:32
39098000,0.0652,1,04/28 19:46:32
39099000,0.1172,1,04/28 19:46:32
39100000,0.0384,1,04/28 19:46:32
39085000,0.0412,0,04/28 19:46:33
39084000,0.0053,0,04/28 19:46:33
39083000,0.0321,0,04/28 19:46:33
39081000,0.0652,0,04/28 19:46:33
39079000,0.0572,0,04/28 19:46:33
39096000,0.0899,1,04/28 19:46:33
39097000,0.0412,1,04/28 19:46:33
39098000,0.0652,1,04/28 19:46:33
39099000,0.1172,1,04/28 19:46:33
39100000,0.0384,1,04/28 19:46:33
39085000,0.0412,0,04/28 19:46:34
39084000,0.0053,0,04/28 19:46:34
39083000,0.0321,0,04/28 19:46:34
39081000,0.0652,0,04/28 19:46:34
39079000,0.0572,0,04/28 19:46:34
39096000,0.0899,1,04/28 19:46:34
39097000,0.0412,1,04/28 19:46:34
39098000,0.0652,1,04/28 19:46:34
39099000,0.1172,1,04/28 19:46:34
39100000,0.0384,1,04/28 19:46:34
39085000,0.0412,0,04/28 19:46:36
39084000,0.0053,0,04/28 19:46:36
39083000,0.0321,0,04/28 19:46:36
39081000,0.0652,0,04/28 19:46:36
39079000,0.0604,0,04/28 19:46:36
39095000,0.0083,1,04/28 19:46:36
39096000,0.0899,1,04/28 19:46:36
39097000,0.0412,1,04/28 19:46:36
39098000,0.0652,1,04/28 19:46:36
39099000,0.1172,1,04/28 19:46:36
39085000,0.0412,0,04/28 19:46:37
39084000,0.0053,0,04/28 19:46:37
39083000,0.0321,0,04/28 19:46:37
39081000,0.0652,0,04/28 19:46:37
39079000,0.0604,0,04/28 19:46:37
39095000,0.0083,1,04/28 19:46:37
39096000,0.0899,1,04/28 19:46:37
39097000,0.0412,1,04/28 19:46:37
39098000,0.0652,1,04/28 19:46:37
39099000,0.1172,1,04/28 19:46:37
39085000,0.0412,0,04/28 19:46:38
39084000,0.0053,0,04/28 19:46:38
39083000,0.0321,0,04/28 19:46:38
39081000,0.0652,0,04/28 19:46:38
39079000,0.0604,0,04/28 19:46:38
39095000,0.0083,1,04/28 19:46:38
39096000,0.0899,1,04/28 19:46:38
39097000,0.0412,1,04/28 19:46:38
39098000,0.0652,1,04/28 19:46:38
39099000,0.1172,1,04/28 19:46:38
39085000,0.0412,0,04/28 19:46:39
39084000,0.0053,0,04/28 19:46:39
39083000,0.0321,0,04/28 19:46:39
39081000,0.0652,0,04/28 19:46:39
39079000,0.0604,0,04/28 19:46:39
39095000,0.0083,1,04/28 19:46:39
39096000,0.0899,1,04/28 19:46:39
39097000,0.0412,1,04/28 19:46:39
39098000,0.0652,1,04/28 19:46:39
39099000,0.1172,1,04/28 19:46:39
39085000,0.0412,0,04/28 19:46:40
39084000,0.0053,0,04/28 19:46:40
39083000,0.0321,0,04/28 19:46:40
39081000,0.0652,0,04/28 19:46:40
39079000,0.0604,0,04/28 19:46:40
39095000,0.0083,1,04/28 19:46:40
39096000,0.0899,1,04/28 19:46:40
39097000,0.0412,1,04/28 19:46:40
39098000,0.0652,1,04/28 19:46:40
39099000,0.1172,1,04/28 19:46:40
39085000,0.0412,0,04/28 19:46:41
39084000,0.0053,0,04/28 19:46:41
39083000,0.0321,0,04/28 19:46:41
39081000,0.0652,0,04/28 19:46:41
39079000,0.0604,0,04/28 19:46:41
39095000,0.0083,1,04/28 19:46:41
39096000,0.0899,1,04/28 19:46:41
39097000,0.0412,1,04/28 19:46:41
39098000,0.0652,1,04/28 19:46:41
39099000,0.1172,1,04/28 19:46:41
39085000,0.0412,0,04/28 19:46:42
39084000,0.0053,0,04/28 19:46:42
39083000,0.0321,0,04/28 19:46:42
39081000,0.0652,0,04/28 19:46:42
39079000,0.0604,0,04/28 19:46:42
39095000,0.0083,1,04/28 19:46:42
39096000,0.0899,1,04/28 19:46:42
39097000,0.0412,1,04/28 19:46:42
39098000,0.0652,1,04/28 19:46:42
39099000,0.1172,1,04/28 19:46:42
39085000,0.0412,0,04/28 19:46:43
39084000,0.0053,0,04/28 19:46:43
39083000,0.0321,0,04/28 19:46:43
39081000,0.0652,0,04/28 19:46:43
39079000,0.0604,0,04/28 19:46:43
39095000,0.0083,1,04/28 19:46:43
39096000,0.0899,1,04/28 19:46:43
39097000,0.0412,1,04/28 19:46:43
39098000,0.0652,1,04/28 19:46:43
39099000,0.1172,1,04/28 19:46:43
39085000,0.0412,0,04/28 19:46:44
39084000,0.0053,0,04/28 19:46:44
39083000,0.0321,0,04/28 19:46:44
39081000,0.0652,0,04/28 19:46:44
39079000,0.0604,0,04/28 19:46:44
39095000,0.0083,1,04/28 19:46:44
39096000,0.0899,1,04/28 19:46:44
39097000,0.0412,1,04/28 19:46:44
39098000,0.0652,1,04/28 19:46:44
39099000,0.1172,1,04/28 19:46:44
39085000,0.0412,0,04/28 19:46:45
39084000,0.0053,0,04/28 19:46:45
39083000,0.0321,0,04/28 19:46:45
39081000,0.0652,0,04/28 19:46:45
39079000,0.0604,0,04/28 19:46:45
39095000,0.0083,1,04/28 19:46:45
39096000,0.0899,1,04/28 19:46:45
39097000,0.0412,1,04/28 19:46:45
39098000,0.0652,1,04/28 19:46:45
39099000,0.1172,1,04/28 19:46:45
39085000,0.0412,0,04/28 19:46:46
39084000,0.0053,0,04/28 19:46:46
39083000,0.0321,0,04/28 19:46:46
39081000,0.0652,0,04/28 19:46:46
39079000,0.0604,0,04/28 19:46:46
39095000,0.0083,1,04/28 19:46:46
39096000,0.0899,1,04/28 19:46:46
39097000,0.0412,1,04/28 19:46:46
39098000,0.0652,1,04/28 19:46:46
39099000,0.1172,1,04/28 19:46:46
39085000,0.0412,0,04/28 19:46:47
39084000,0.0053,0,04/28 19:46:47
39083000,0.0321,0,04/28 19:46:47
39081000,0.0652,0,04/28 19:46:47
39079000,0.0604,0,04/28 19:46:47
39095000,0.0083,1,04/28 19:46:47
39096000,0.0899,1,04/28 19:46:47
39097000,0.0412,1,04/28 19:46:47
39098000,0.0652,1,04/28 19:46:47
39099000,0.1172,1,04/28 19:46:47
39085000,0.0412,0,04/28 19:46:48
39084000,0.0053,0,04/28 19:46:48
39083000,0.0321,0,04/28 19:46:48
39082000,0.0093,0,04/28 19:46:48
39081000,0.0652,0,04/28 19:46:48
39096000,0.0899,1,04/28 19:46:48
39097000,0.0412,1,04/28 19:46:48
39098000,0.0652,1,04/28 19:46:48
39099000,0.1172,1,04/28 19:46:48
39100000,0.0865,1,04/28 19:46:48
39085000,0.0412,0,04/28 19:46:49
39084000,0.0053,0,04/28 19:46:49
39083000,0.0321,0,04/28 19:46:49
39082000,0.0093,0,04/28 19:46:49
39081000,0.0652,0,04/28 19:46:49
39096000,0.0899,1,04/28 19:46:49
39097000,0.0412,1,04/28 19:46:49
39098000,0.0652,1,04/28 19:46:49
39099000,0.1172,1,04/28 19:46:49
39100000,0.0865,1,04/28 19:46:49
39085000,0.0412,0,04/28 19:46:50
39084000,0.0053,0,04/28 19:46:50
39083000,0.0321,0,04/28 19:46:50
39082000,0.0093,0,04/28 19:46:50
39081000,0.0652,0,04/28 19:46:50
39096000,0.0899,1,04/28 19:46:50
39097000,0.0412,1,04/28 19:46:50
39098000,0.0652,1,04/28 19:46:50
39099000,0.1172,1,04/28 19:46:50
39100000,0.0865,1,04/28 19:46:50
39085000,0.0412,0,04/28 19:46:51
39084000,0.0053,0,04/28 19:46:51
39083000,0.0321,0,04/28 19:46:51
39082000,0.0093,0,04/28 19:46:51
39081000,0.0652,0,04/28 19:46:51
39096000,0.0899,1,04/28 19:46:51
39097000,0.0412,1,04/28 19:46:51
39098000,0.0652,1,04/28 19:46:51
39099000,0.1172,1,04/28 19:46:51
39100000,0.0865,1,04/28 19:46:51
39085000,0.0412,0,04/28 19:46:53
39084000,0.0053,0,04/28 19:46:53
39083000,0.0321,0,04/28 19:46:53
39082000,0.0093,0,04/28 19:46:53
39081000,0.0652,0,04/28 19:46:53
39096000,0.0899,1,04/28 19:46:53
39097000,0.0412,1,04/28 19:46:53
39098000,0.0652,1,04/28 19:46:53
39099000,0.1172,1,04/28 19:46:53
39100000,0.0865,1,04/28 19:46:53
39085000,0.0412,0,04/28 19:46:54
39084000,0.0053,0,04/28 19:46:54
39083000,0.0321,0,04/28 19:46:54
39082000,0.0093,0,04/28 19:46:54
39081000,0.0652,0,04/28 19:46:54
39096000,0.0899,1,04/28 19:46:54
39097000,0.0412,1,04/28 19:46:54
39098000,0.0652,1,04/28 19:46:54
39099000,0.1172,1,04/28 19:46:54
39100000,0.0865,1,04/28 19:46:54
39085000,0.0412,0,04/28 19:46:55
39084000,0.0053,0,04/28 19:46:55
39083000,0.0321,0,04/28 19:46:55
39082000,0.0093,0,04/28 19:46:55
39081000,0.0652,0,04/28 19:46:55
39096000,0.0899,1,04/28 19:46:55
39097000,0.0412,1,04/28 19:46:55
39098000,0.0652,1,04/28 19:46:55
39099000,0.1172,1,04/28 19:46:55
39100000,0.0865,1,04/28 19:46:55
39085000,0.0412,0,04/28 19:46:56
39084000,0.0053,0,04/28 19:46:56
39083000,0.0321,0,04/28 19:46:56
39082000,0.0093,0,04/28 19:46:56
39081000,0.0652,0,04/28 19:46:56
39096000,0.0899,1,04/28 19:46:56
39097000,0.0412,1,04/28 19:46:56
39098000,0.0652,1,04/28 19:46:56
39099000,0.1172,1,04/28 19:46:56
39100000,0.0865,1,04/28 19:46:56
39085000,0.0412,0,04/28 19:46:57
39084000,0.0053,0,04/28 19:46:57
39083000,0.0321,0,04/28 19:46:57
39082000,0.0093,0,04/28 19:46:57
39081000,0.0652,0,04/28 19:46:57
39096000,0.0899,1,04/28 19:46:57
39097000,0.0412,1,04/28 19:46:57
39098000,0.0652,1,04/28 19:46:57
39099000,0.1172,1,04/28 19:46:57
39100000,0.0865,1,04/28 19:46:57
39085000,0.0412,0,04/28 19:46:58
39084000,0.0053,0,04/28 19:46:58
39083000,0.0321,0,04/28 19:46:58
39082000,0.0093,0,04/28 19:46:58
39081000,0.0652,0,04/28 19:46:58
39096000,0.0899,1,04/28 19:46:58
39097000,0.0412,1,04/28 19:46:58
39098000,0.0652,1,04/28 19:46:58
39099000,0.1172,1,04/28 19:46:58
39100000,0.0865,1,04/28 19:46:58
39085000,0.0412,0,04/28 19:46:59
39084000,0.0053,0,04/28 19:46:59
39083000,0.0321,0,04/28 19:46:59
39082000,0.0093,0,04/28 19:46:59
39081000,0.0652,0,04/28 19:46:59
39096000,0.0899,1,04/28 19:46:59
39097000,0.0412,1,04/28 19:46:59
39098000,0.0652,1,04/28 19:46:59
39099000,0.1172,1,04/28 19:46:59
39100000,0.0865,1,04/28 19:46:59
39084000,0.0053,0,04/28 19:47:00
39083000,0.0321,0,04/28 19:47:00
39079000,0.0604,0,04/28 19:47:00
39078000,0.1387,0,04/28 19:47:00
39076000,0.1339,0,04/28 19:47:00
39095000,0.1947,1,04/28 19:47:00
39096000,0.0899,1,04/28 19:47:00
39097000,0.0412,1,04/28 19:47:00
39099000,0.1172,1,04/28 19:47:00
39100000,0.0865,1,04/28 19:47:00
39084000,0.0053,0,04/28 19:47:01
39083000,0.0321,0,04/28 19:47:01
39079000,0.0604,0,04/28 19:47:01
39078000,0.1387,0,04/28 19:47:01
39076000,0.1339,0,04/28 19:47:01
39095000,0.1947,1,04/28 19:47:01
39096000,0.0899,1,04/28 19:47:01
39097000,0.0469,1,04/28 19:47:01
39099000,0.1172,1,04/28 19:47:01
39100000,0.0865,1,04/28 19:47:01
39084000,0.0053,0,04/28 19:47:02
39083000,0.0321,0,04/28 19:47:02
39079000,0.0604,0,04/28 19:47:02
39078000,0.1387,0,04/28 19:47:02
39076000,0.1339,0,04/28 19:47:02
39095000,0.1947,1,04/28 19:47:02
39096000,0.0899,1,04/28 19:47:02
39097000,0.0469,1,04/28 19:47:02
39099000,0.1172,1,04/28 19:47:02
39100000,0.0865,1,04/28 19:47:02
39084000,0.0053,0,04/28 19:47:03
39083000,0.0321,0,04/28 19:47:03
39079000,0.0604,0,04/28 19:47:03
39078000,0.1387,0,04/28 19:47:03
39076000,0.1339,0,04/28 19:47:03
39095000,0.1947,1,04/28 19:47:03
39096000,0.0899,1,04/28 19:47:03
39097000,0.0469,1,04/28 19:47:03
39099000,0.1172,1,04/28 19:47:03
39100000,0.0865,1,04/28 19:47:03
39084000,0.0053,0,04/28 19:47:04
39083000,0.0321,0,04/28 19:47:04
39079000,0.0604,0,04/28 19:47:04
39078000,0.1387,0,04/28 19:47:04
39076000,0.1339,0,04/28 19:47:04
39095000,0.1947,1,04/28 19:47:04
39096000,0.0899,1,04/28 19:47:04
39097000,0.0469,1,04/28 19:47:04
39099000,0.1172,1,04/28 19:47:04
39100000,0.0865,1,04/28 19:47:04
39084000,0.0053,0,04/28 19:47:05
39083000,0.0321,0,04/28 19:47:05
39079000,0.0604,0,04/28 19:47:05
39078000,0.1387,0,04/28 19:47:05
39076000,0.1339,0,04/28 19:47:05
39095000,0.1947,1,04/28 19:47:05
39096000,0.0899,1,04/28 19:47:05
39097000,0.0469,1,04/28 19:47:05
39099000,0.1172,1,04/28 19:47:05
39100000,0.0865,1,04/28 19:47:05
39079000,0.0604,0,04/28 19:47:06
39078000,0.0607,0,04/28 19:47:06
39076000,0.1339,0,04/28 19:47:06
39075000,0.0318,0,04/28 19:47:06
39074000,0.0387,0,04/28 19:47:06
39093000,0.0871,1,04/28 19:47:06
39095000,0.1947,1,04/28 19:47:06
39096000,0.0899,1,04/28 19:47:06
39097000,0.0469,1,04/28 19:47:06
39099000,0.1172,1,04/28 19:47:06
39079000,0.0604,0,04/28 19:47:07
39078000,0.0607,0,04/28 19:47:07
39076000,0.1339,0,04/28 19:47:07
39075000,0.0318,0,04/28 19:47:07
39074000,0.0387,0,04/28 19:47:07
39093000,0.0871,1,04/28 19:47:07
39095000,0.1947,1,04/28 19:47:07
39096000,0.0899,1,04/28 19:47:07
39097000,0.0469,1,04/28 19:47:07
